LIMIT_BAL,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,SEX_1,SEX_2,EDU_0,EDU_1,EDU_2,EDU_3,EDU_4,EDU_5,EDU_6,MARRIAGE_0,MARRIAGE_1,MARRIAGE_2,MARRIAGE_3,pay_bucket_0_count,pay_bucket_1_count,pay_bucket_2_count,pay_bucket_3_count,pay_bucket_4_count,pay_bucket_5_count,pay_bucket_6_count,pay_bucket_7_count,pay_bucket_8_count,pay_bucket_-2_count,pay_bucket_-1_count,pay_bucket_0_flag,pay_bucket_1_flag,pay_bucket_2_flag,pay_bucket_3_flag,pay_bucket_4_flag,pay_bucket_5_flag,pay_bucket_6_flag,pay_bucket_7_flag,pay_bucket_8_flag,pay_bucket_-2_flag,pay_bucket_-1_flag,pay_amt_total,bill_amt_total,pay_to_billed_ratio,zero_bill_amount,utilization_avg,utilization_max,group,default payment next month
50000,40,25667,26441,27213,28521,28458,29053,1500,1500,1771,1500,1053,1093,1,0,0,1,0,0,0,0,0,0,0,1,0,4,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,8417,165353,0.05090321917352573,0,0.5511766666666666,0.58106,M,0
140000,40,0,1887,0,0,0,0,1887,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1887,1887,1.0,0,0.0022464285714285715,0.013478571428571428,M,0
60000,31,57880,56355,59327,35305,17655,77775,0,4058,34,3000,40793,4952,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,52837,304297,0.1736362829735423,0,0.8452694444444444,1.29625,M,1
350000,37,325,294,6574,3543,1654,6186,294,6636,3559,1659,6215,325,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,18688,18576,1.0060292850990527,0,0.008845714285714285,0.018782857142857143,M,0
80000,24,3940,4115,84,8708,8728,2793,4117,84,8708,20,2795,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,15724,28368,0.5542865200225606,0,0.0591,0.1091,M,0
230000,41,226467,231187,231272,228653,225471,224853,10000,10500,10000,9000,8200,9000,1,0,0,0,1,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56700,1367903,0.041450307514494814,0,0.9912340579710145,1.0055304347826086,M,0
20000,40,390,390,2974,2376,5262,4401,390,2974,0,5262,88,1612,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,10326,15793,0.6538339770784525,0,0.13160833333333333,0.2631,M,1
240000,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0.0,0.0,M,1
80000,23,77894,79427,79514,72712,42309,43227,2850,2874,2335,1600,1600,1700,0,1,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12959,395083,0.03280070263716738,0,0.8230895833333334,0.993925,M,0
30000,23,11174,11989,12997,12491,13374,13017,1300,1500,0,1090,0,2000,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5890,75042,0.07848937928093601,0,0.4169,0.4458,M,1
10000,46,8866,9844,9319,18202,9287,0,1143,1218,1000,372,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3733,55518,0.06723945387081667,0,0.9253,1.8202,M,0
240000,40,0,9965,4100,4100,4100,4100,9965,4100,4100,4100,4100,4732,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,31097,26365,1.1794803717049118,0,0.018309027777777778,0.04152083333333333,M,0
320000,30,9646,13438,14833,1920,10516,10350,13442,14838,1920,10516,10350,43982,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,1,95048,60703,1.56578752285719,0,0.03161614583333333,0.046353125,M,0
230000,32,87764,73526,72376,76870,75211,76645,2630,2614,6000,0,3000,2800,0,1,0,0,1,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,17044,462392,0.03686049931659717,0,0.3350666666666666,0.3815826086956522,M,1
180000,32,0,144,-35,-35,-335,-335,144,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,1,1,144,-596,-0.24161073825503357,0,-0.0005518518518518519,0.0008,M,0
50000,35,50471,48538,49484,46077,23536,24045,3000,1755,1500,842,888,1914,1,0,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9899,242151,0.04087945125149184,0,0.80717,1.00942,M,0
10000,44,8958,8774,9461,9457,9650,7500,1147,1224,1000,193,150,0,1,0,0,0,0,0,0,1,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3714,53800,0.06903345724907063,0,0.8966666666666666,0.965,M,0
20000,31,18490,25404,19789,19985,19676,6971,1500,2393,1000,494,139,19710,1,0,0,0,1,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25236,110315,0.22876308752209581,0,0.9192916666666666,1.2702,M,0
20000,52,11271,13513,12999,14456,16313,15766,2743,0,1686,2089,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,4,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,6518,84318,0.07730259256623734,0,0.70265,0.81565,M,0
20000,40,20498,19692,20498,19898,19906,18586,0,1600,0,398,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,4,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1998,119078,0.016778918020121266,0,0.9923166666666666,1.0249,M,1
260000,28,251560,379318,226538,202887,195364,181206,9139,13805,7100,6952,12812,6362,0,1,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56170,1436873,0.03909183344665813,0,0.9210724358974359,1.4589153846153846,M,0
350000,32,43356,14236,16991,18541,20075,20491,2000,3000,2000,2001,580,677,1,0,0,1,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10258,133690,0.0767297479243025,0,0.06366190476190477,0.12387428571428571,M,0
70000,40,65198,65674,58599,49179,49080,49705,2924,1924,1726,1763,2136,1384,0,1,0,0,0,1,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11857,337435,0.03513861928964097,0,0.8034166666666667,0.9382,M,0
60000,27,21387,22416,23444,26038,28607,27997,1378,1406,3000,3000,0,923,1,0,0,1,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9707,149889,0.06476125666326416,0,0.41635833333333333,0.47678333333333334,M,1
150000,37,40680,44960,45976,46890,47873,48833,4960,1765,1679,1739,1757,1795,0,1,0,0,1,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13695,275212,0.0497616383006555,0,0.30579111111111107,0.3255533333333333,M,0
20000,35,17584,19819,11280,3680,4480,1650,3013,1005,1000,3000,1650,0,1,0,0,0,1,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,9668,58493,0.16528473492554666,0,0.4874416666666667,0.99095,M,0
190000,36,58107,60172,62206,63612,65422,67334,3000,3034,2439,3000,3000,3000,1,0,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17473,376853,0.04636555898453774,0,0.3305728070175439,0.35438947368421053,M,0
190000,36,79584,83108,82179,80874,81720,87685,7007,2912,2871,3501,8001,3234,1,0,0,0,1,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27526,495150,0.0555912349792992,0,0.4343421052631579,0.4615,M,0
170000,23,32192,32555,32292,32372,31202,31688,1608,2301,2379,2202,2688,2110,0,1,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,13288,192301,0.06910000468016286,0,0.18853039215686276,0.1915,M,0
50000,34,46750,48317,48282,18299,19323,20329,2320,1282,3299,1323,1329,1114,0,1,0,1,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10667,201300,0.05299056135121709,0,0.671,0.96634,M,0
160000,33,5233,5393,1824,350,150,199,5401,1829,350,150,199,1145,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,9074,13149,0.6900905011787969,0,0.013696875,0.03370625,M,0
50000,39,11665,12405,13355,13622,11550,11713,1232,1182,449,565,504,233,1,0,0,0,1,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4165,74310,0.05604898398600457,0,0.2477,0.27244,M,0
320000,36,5360,726,6992,3741,10138,15745,726,6992,3755,10138,15745,16740,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,54096,42702,1.2668259097934522,0,0.022240625,0.049203125,M,0
50000,33,25123,27773,28627,32708,31886,33808,3400,1600,4900,0,2600,1500,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,14000,179925,0.07781019869390024,0,0.59975,0.67616,M,1
210000,31,189650,127111,93208,88223,84175,80305,5000,4200,3100,3000,3100,3000,1,0,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21400,662672,0.03229350266798658,0,0.5259301587301587,0.9030952380952381,M,0
120000,43,3131,4176,2541,5648,4122,0,5126,2557,5667,4144,0,3463,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,20957,19618,1.068253644612091,0,0.02724722222222222,0.047066666666666666,M,0
50000,43,27681,28287,28924,29521,29876,30201,1458,1485,1472,1217,1347,558,1,0,0,0,1,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7537,174490,0.043194452404149236,0,0.5816333333333333,0.60402,M,0
200000,30,65342,63218,64594,65070,20478,13737,2856,3000,1367,475,344,581,1,0,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8623,292439,0.029486491199874162,0,0.2436991666666667,0.32671,M,0
30000,30,28130,27836,28998,29480,29500,0,1750,2000,1200,1000,0,1500,1,0,0,0,1,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7450,143944,0.05175623853720891,0,0.7996888888888889,0.9833333333333333,M,0
180000,26,23758,31278,124718,133102,124279,123748,9000,100000,12000,0,4800,6500,1,0,0,1,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,132300,560883,0.23587807082760576,0,0.5193361111111111,0.7394555555555555,M,0
50000,25,33703,30857,28481,27634,26691,26329,1800,1800,1400,915,1500,1500,0,1,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8915,173695,0.051325599470335936,0,0.5789833333333334,0.67406,M,0
160000,29,-146,15414,1857,550,2602,10381,17833,2252,9694,10000,11797,7289,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,58865,30658,1.9200534933785636,0,0.03193541666666667,0.0963375,M,0
180000,31,28566,32876,39120,38339,42679,46953,5000,7000,0,5000,5000,5000,1,0,0,0,1,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,27000,228533,0.11814486310510955,0,0.21160462962962964,0.26085,M,0
220000,30,15872,19053,19303,19867,12826,19847,20066,20063,20057,12863,20061,13191,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,106301,106768,0.9956260302712423,0,0.08088484848484849,0.09030454545454546,M,0
80000,41,390,390,390,-390,0,1560,390,780,0,390,1780,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,1,3340,2340,1.4273504273504274,0,0.004875,0.0195,M,1
50000,36,44917,46230,49319,50401,18919,19469,2061,4150,2232,750,929,611,1,0,0,0,0,1,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10733,229255,0.04681686331813919,0,0.7641833333333333,1.00802,M,0
20000,36,17216,17541,18300,19100,2200,0,900,1200,1000,100,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,4,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3200,74357,0.04303562542867517,0,0.6196416666666666,0.955,M,0
230000,33,0,1427,0,198,0,525,1427,0,198,0,525,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,2150,2150,1.0,0,0.0015579710144927536,0.0062043478260869565,M,0
30000,22,28328,29505,25362,19493,5765,0,1704,1250,390,115,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3459,108453,0.031894000165970514,0,0.6025166666666667,0.9835,M,0
120000,32,37981,36149,37179,38500,38955,39926,1586,1616,1937,1392,1596,1684,0,1,0,0,1,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9811,228690,0.04290087017359745,0,0.317625,0.33271666666666666,M,0
200000,29,5555,7485,12555,882,882,0,7485,12625,882,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,20992,27359,0.7672795058298915,0,0.022799166666666665,0.062775,M,0
200000,42,2374,0,0,5144,0,931,0,0,5144,0,931,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,1,6075,8449,0.719020002367144,0,0.007040833333333334,0.02572,M,0
200000,40,7277,-6,-6,3044,4412,3412,6,0,3050,4412,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,1,1,7468,18133,0.41184580598908066,0,0.015110833333333332,0.036385,M,0
140000,26,28282,148806,139462,125046,46364,83460,125000,6,4578,1427,87179,26291,0,1,0,0,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,244481,571420,0.4278481677225158,0,0.6802619047619048,1.0629,M,1
290000,43,1457,1799,5029,3103,1838,690,1808,5054,3109,9,693,3579,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,14252,13916,1.0241448692152917,0,0.007997701149425288,0.017341379310344827,M,0
20000,47,8424,4310,16990,3820,4350,3180,0,16990,0,4350,3180,780,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,25300,41074,0.6159614354579539,0,0.34228333333333333,0.8495,M,0
180000,36,360,2240,6071,1554,0,0,2240,6071,1554,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,1,9865,10225,0.9647921760391198,0,0.009467592592592593,0.03372777777777778,M,1
240000,30,227675,181461,186160,191355,192406,190086,10003,10009,10014,8500,10000,8000,1,0,0,0,1,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56526,1169143,0.04834823456155492,0,0.811904861111111,0.9486458333333333,M,0
430000,33,40984,37873,34499,28300,24237,12860,10000,5000,10000,0,4000,10000,0,1,0,1,0,0,0,0,0,0,0,1,0,4,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,39000,178753,0.2181781564505211,0,0.06928410852713178,0.09531162790697674,M,0
240000,40,0,0,0,0,0,1306,0,0,0,0,1306,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1306,1306,1.0,0,0.0009069444444444444,0.005441666666666667,M,1
240000,47,125055,133825,136232,132569,135007,34036,12400,6000,0,5806,2198,1207,1,0,0,0,1,0,0,0,0,0,1,0,0,4,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,27611,696724,0.03962975295812976,0,0.48383611111111113,0.5676333333333333,M,0
30000,42,836,1672,836,390,390,390,1672,0,390,390,390,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,1,2842,4514,0.6295968099246788,0,0.02507777777777778,0.055733333333333336,M,0
40000,47,37611,36726,40985,40085,39354,40322,0,4898,0,0,1800,3000,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,3,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,9698,235083,0.041253514716079,0,0.9795125,1.024625,M,0
310000,37,190704,194111,144855,149146,198027,202293,7787,6000,7000,75593,7000,7000,1,0,0,1,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,110380,1079136,0.10228553212940723,0,0.5801806451612903,0.6525580645161291,M,0
20000,25,85,1347,3969,1855,3569,3823,1377,4122,1865,3611,3823,19386,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,34184,14648,2.3336974330966687,0,0.12206666666666667,0.19845,M,0
250000,30,18751,21550,23932,37329,26339,4836,5000,3500,15054,7885,4836,9655,0,1,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,45930,132737,0.34602258601595637,0,0.08849133333333332,0.149316,M,0
190000,29,28096,29322,30144,31243,32719,33540,2000,1600,1600,2000,1500,1300,0,1,0,1,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10000,185064,0.0540353607400683,0,0.16233684210526317,0.1765263157894737,M,0
230000,32,1470,0,1470,735,419,316,0,1470,735,419,316,735,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,3675,4410,0.8333333333333334,0,0.0031956521739130435,0.006391304347826087,M,0
320000,32,1043,0,20012,34438,1082,8807,0,20012,15000,1082,8807,787,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,45688,65382,0.6987855984827629,0,0.034053125,0.10761875,M,0
380000,31,331697,332339,322995,314161,327945,289814,15000,15000,20019,20000,9934,9330,0,1,0,1,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,89283,1918951,0.04652698271086651,0,0.8416451754385965,0.8745763157894737,M,0
360000,33,7831,0,0,764,0,2844,0,0,764,0,2844,2219,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1,1,5827,11439,0.5093976746219075,0,0.005295833333333333,0.021752777777777777,M,0
300000,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0.0,0.0,M,0
500000,25,119193,163856,170201,162212,145184,118467,70005,10051,6119,7303,15090,10191,0,1,0,1,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,118759,879113,0.13508957324030016,0,0.2930376666666667,0.340402,M,0
20000,22,18356,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1,1,0,18356,0.0,0,0.15296666666666667,0.9178,M,0
240000,42,259511,258208,245397,245014,209834,195913,11000,0,12300,14288,0,6887,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,44475,1413877,0.03145606018062391,0,0.9818590277777778,1.0812958333333333,M,0
20000,31,12214,13694,16660,16100,17521,19237,2000,3200,0,2000,2000,0,1,0,0,0,1,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9200,95426,0.0964097834971601,0,0.7952166666666667,0.96185,M,0
100000,42,101494,98994,96845,97037,93480,95516,13,3709,4000,3500,3600,3500,0,1,0,0,1,0,0,0,0,0,1,0,0,4,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,18322,583366,0.03140738404363641,0,0.9722766666666667,1.01494,M,1
20000,22,14218,13573,14137,13737,12680,12067,1700,1500,0,0,1067,392,0,1,0,0,0,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4659,80412,0.05793911356513953,0,0.6701,0.7109,M,0
50000,29,50737,50486,50035,49388,10275,9598,1818,2200,1192,1000,2000,1000,0,1,0,1,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9210,220519,0.04176510867544293,0,0.7350633333333333,1.01474,M,0
200000,32,0,0,2090,0,0,2820,0,2090,0,0,2820,10540,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,15450,4910,3.1466395112016294,0,0.004091666666666667,0.0141,M,0
80000,45,28219,29276,30210,30505,31184,28641,1816,1750,1045,1123,1038,2008,1,0,0,0,1,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8780,178035,0.04931614570168787,0,0.37090625,0.3898,M,0
30000,25,29745,16309,5235,3122,11446,1914,2500,1517,2000,11446,1914,6699,1,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,26076,67771,0.3847663454870077,0,0.37650555555555554,0.9915,M,1
30000,23,30051,29274,30498,29713,29819,30342,0,2000,1500,2000,1100,2000,0,1,0,0,0,1,0,0,0,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,8600,179697,0.04785833931562575,0,0.9983166666666666,1.0166,M,0
390000,28,116720,121588,121854,90634,84353,57677,7000,5000,4000,5000,10000,20000,0,1,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,51000,592826,0.08602861547907818,0,0.2533444444444444,0.3124461538461539,M,0
340000,31,85292,66486,62918,53322,50180,57000,17241,16000,13322,10005,9081,9080,1,0,0,1,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74729,375198,0.1991721704273477,0,0.1839205882352941,0.25085882352941175,M,0
230000,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0.0,0.0,M,1
80000,38,77204,73940,47627,48482,49153,46995,2938,1853,1708,1824,1704,1641,0,1,0,1,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11668,343401,0.033977769429908475,0,0.71541875,0.96505,M,0
50000,26,40959,41996,43296,44187,49132,48191,2000,2000,1608,5684,0,2000,1,0,0,0,1,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,13292,267761,0.04964128457841135,0,0.8925366666666668,0.98264,M,0
240000,48,-5,-5,1056,-4,950,158,0,1061,0,954,158,1796,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,3969,2150,1.846046511627907,0,0.0014930555555555554,0.0044,M,1
70000,43,85863,78125,68899,69131,29289,29898,0,1378,70000,1185,1220,1119,0,1,0,0,0,1,0,0,0,0,1,0,0,3,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,74902,361205,0.2073670076549328,0,0.8600119047619048,1.2266142857142857,M,1
100000,42,8166,8783,9417,10002,9804,9626,1140,1164,1139,331,350,500,0,1,0,0,1,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4624,55798,0.08287035377612101,0,0.09299666666666666,0.10002,M,0
50000,27,21824,21187,23815,26418,25859,29745,0,3000,3000,0,4500,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,1,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,10500,148848,0.07054176072234764,0,0.49616,0.5949,M,1
210000,40,325,325,325,325,325,325,325,325,325,325,325,325,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1950,1950,1.0,0,0.0015476190476190477,0.0015476190476190477,M,1
30000,22,23185,24194,25529,26563,28120,28558,1400,1730,1760,2310,1033,0,0,1,0,0,0,1,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8233,156149,0.05272528162204049,0,0.8674944444444445,0.9519333333333333,M,0
